"2014-09-12 01:00:00",1,122,1,10,88,NAN,NAN,-661.6,0,0,0,NAN,NAN,0,0,0,0,68.09,0,0,12.28,24.33,226
"2014-09-12 01:00:00",1,122,1,60,68.09,0,0
"2014-09-12 01:00:00",1,122,22,60,-0.129,0.256,0.387,228.9,552.4,661.9
"2014-09-12 01:00:00",1,122,31,60,0.362,-1.921,-6499,0,24.8,0
"2014-09-12 01:00:00",1,122,32,10,0
"2014-09-12 01:10:00",1,122,1,10,88,NAN,NAN,-915,0,0,0,NAN,NAN,0,0,0,0,66.93,0,0,12.28,24.3,226
"2014-09-12 01:10:00",1,122,32,10,0
"2014-09-12 01:20:00",1,122,1,10,88.1,NAN,NAN,-1115,0,0,0,NAN,NAN,0,0,0,0,66.46,0,0,12.28,24.28,226
"2014-09-12 01:20:00",1,122,32,10,0
"2014-09-12 01:30:00",1,122,1,10,88.1,NAN,NAN,-1264,0,0,0,NAN,NAN,0,0,0,0,66.25,0,0,12.28,24.25,226
"2014-09-12 01:30:00",1,122,32,10,0
"2014-09-12 01:40:00",1,122,1,10,88.2000,NAN,NAN,-1346,0,0,0,NAN,NAN,0,0,0,0,66.19,0,0,12.28,24.22,226
"2014-09-12 01:40:00",1,122,32,10,0
"2014-09-12 01:50:00",1,122,1,10,88.2000,NAN,NAN,-1409,0,0,0,NAN,NAN,0,0,0,0,66.12,0,0,12.28,24.22,226
"2014-09-12 01:50:00",1,122,32,10,0
"2014-09-12 02:00:00",1,122,1,10,88.3,NAN,NAN,-1482,0,0,0,NAN,NAN,0,0,0,0,65.98,0,0,12.28,24.19,226
"2014-09-12 02:00:00",1,122,1,60,65.98,0,0
"2014-09-12 02:00:00",1,122,22,60,-0.129,0.169,0.29,228.9,478.7,580.3
"2014-09-12 02:00:00",1,122,31,60,0.361,-1.921,-6749,0,24.5,0
"2014-09-12 02:00:00",1,122,32,10,0
"2014-09-12 02:10:00",1,122,1,10,88.3,NAN,NAN,-1563,0,0,0,NAN,NAN,0,0,0,0,65.03,0,0,12.28,24.16,226
"2014-09-12 02:10:00",1,122,32,10,0
"2014-09-12 02:20:00",1,122,1,10,88.3,NAN,NAN,-1618,0,0,0,NAN,NAN,0,0,0,0,64.56,0,0,12.28,24.13,226
"2014-09-12 02:20:00",1,122,32,10,0
"2014-09-12 02:30:00",1,122,1,10,88.4,NAN,NAN,-1690,0,0,0,NAN,NAN,0,0,0,0,64.39,0,0,12.27,24.13,226
"2014-09-12 02:30:00",1,122,32,10,0
"2014-09-12 02:40:00",1,122,1,10,88.5,NAN,NAN,-1740,0,0,0,NAN,NAN,0,0,0,0,64.35,0,0,12.27,24.1,226
"2014-09-12 02:40:00",1,122,32,10,0
"2014-09-12 02:50:00",1,122,1,10,88.5,NAN,NAN,-1790,0,0,0,NAN,NAN,0,0,0,0,64.22,0,0,12.28,24.07,226
"2014-09-12 02:50:00",1,122,32,10,0
"2014-09-12 03:00:00",1,122,1,10,88.6,NAN,NAN,-1840,0,0,0,NAN,NAN,0,0,0,0,64.15,0,0,12.28,24.07,226
"2014-09-12 03:00:00",1,122,1,60,64.15,0,0
"2014-09-12 03:00:00",1,122,22,60,-0.129,0.155,0.265,228.9,467.5,559.2
"2014-09-12 03:00:00",1,122,31,60,0.361,-1.921,-7204,0,24.4,0
"2014-09-12 03:00:00",1,122,32,10,0
"2014-09-12 03:10:00",1,122,1,10,88.5,NAN,NAN,-1894,0,0,0,NAN,NAN,0,0,0,0,63.2,0,0,12.27,24.04,226
"2014-09-12 03:10:00",1,122,32,10,0
"2014-09-12 03:20:00",1,122,1,10,88.6,NAN,NAN,-1935,0,0,0,NAN,NAN,0,0,0,0,62.83,0,0,12.27,24.01,226
"2014-09-12 03:20:00",1,122,32,10,0
"2014-09-12 03:30:00",1,122,1,10,88.7000,NAN,NAN,-1980,0,0,0,NAN,NAN,0,0,0,0,62.72,0,0,12.27,24.01,226
"2014-09-12 03:30:00",1,122,32,10,0
"2014-09-12 03:40:00",1,122,1,10,88.7000,NAN,NAN,-2012,0,0,0,NAN,NAN,0,0,0,0,62.66,0,0,12.27,23.99,226
"2014-09-12 03:40:00",1,122,32,10,0
"2014-09-12 03:50:00",1,122,1,10,88.9,NAN,NAN,-2030,0,0,0,NAN,NAN,0,0,0,0,62.59,0,0,12.27,23.99,226
"2014-09-12 03:50:00",1,122,32,10,0
"2014-09-12 04:00:00",1,122,1,10,88.9,NAN,NAN,-2021,0,0,0,NAN,NAN,0,0,0,0,62.52,0,0,12.27,23.96,226
"2014-09-12 04:00:00",1,122,1,60,62.52,0,0
"2014-09-12 04:00:00",1,122,4,240,12.27,23.96
"2014-09-12 04:00:00",1,122,22,60,-0.129,0.147,0.245,228.9,460.7,543
"2014-09-12 04:00:00",1,122,31,60,0.361,-1.921,-7401,0,24.2,0
"2014-09-12 04:00:00",1,122,32,10,0
"2014-09-12 04:10:00",1,122,1,10,88.8,NAN,NAN,-2076,0,0,0,NAN,NAN,0,0,0,0,61.71,0,0,12.27,23.93,226
"2014-09-12 04:10:00",1,122,32,10,0
"2014-09-12 04:20:00",1,122,1,10,88.7000,NAN,NAN,-2107,0,0,0,NAN,NAN,0,0,0,0,61.23,0,0,12.27,23.9,226
"2014-09-12 04:20:00",1,122,32,10,0
