"TOA5","MET_N","CR1000","E5303","CR1000.Std.24","CPU:WSL_LWF_K11.CR1","234","Meteo"
"TIMESTAMP","RECORD","Stationskennung","Lufttemperatur","Luftfeuchtigkeit","Windgeschwindigkeit","Windrichtung","Windspitze","Niederschlag","Niederschlagssumme","Globalstrahlung","phot.akt.Strahlung","UVB_Strahlung","Batteriespannung","Loggertemperatur","Qualitaet"
"TS","RN","","deg_C","%","m/s","Deg","m/s","mm/10min","mm","W/m2","umol/m2s","W/m2","V","deg_C",""
"","","Smp","Avg","Avg","WVc","WVc","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Smp"
"2013-09-11 17:20:00",477,1,90.6,21.38,0,0,0,0,0,"NAN","NAN","NAN",12.61,22.22,226
"2013-09-11 17:30:00",478,1,90.6,21.3,0,0,0,0,0,"NAN","NAN","NAN",12.61,22.19,226
"2013-09-11 17:40:00",479,1,90.6,21.26,0,0,0,0,0,"NAN","NAN","NAN",12.61,22.18,226
"2013-09-11 17:50:00",480,1,90.6,21.19,0,0,0,0,0,"NAN","NAN","NAN",12.61,22.16,226
"2013-09-11 18:00:00",481,1,90.6,21.11,0,0,0,0,0,"NAN","NAN","NAN",12.61,22.13,226
"2013-09-11 18:10:00",482,1,90.7,21.08,0,0,0,0,0,"NAN","NAN","NAN",12.61,22.1,226
"2013-09-11 18:20:00",483,1,90.8,21.01,0,0,0,0,0,"NAN","NAN","NAN",12.61,22.03,226
"2013-09-11 18:30:00",484,1,90.9,20.98,0,0,0,0,0,"NAN","NAN","NAN",12.61,21.99,226
"2013-09-11 18:40:00",485,1,90.9,20.91,0,0,0,0,0,"NAN","NAN","NAN",12.61,21.96,226
"2013-09-11 18:50:00",486,1,90.9,20.78,0,0,0,0,0,"NAN","NAN","NAN",12.61,21.93,226
"2013-09-11 19:00:00",487,1,90.9,20.67,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.89,226
"2013-09-11 19:10:00",488,1,91.1,20.54,0,0,0,0,0,"NAN","NAN","NAN",12.61,21.85,226
"2013-09-11 19:20:00",489,1,91.1,20.44,0,0,0,0,0,"NAN","NAN","NAN",12.61,21.79,226
"2013-09-11 19:30:00",490,1,91.1,20.32,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.74,226
"2013-09-11 19:40:00",491,1,91.1,20.25,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.72,226
"2013-09-11 19:50:00",492,1,91.2,20.15,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.68,226
"2013-09-11 20:00:00",493,1,91.2,20.03,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.64,226
"2013-09-11 20:10:00",494,1,91.3,19.94,0,0,0,0,0,"NAN","NAN","NAN",12.61,21.62,226
"2013-09-11 20:20:00",495,1,91.3,19.89,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.56,226
"2013-09-11 20:30:00",496,1,91.4,19.81,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.51,226
"2013-09-11 20:40:00",497,1,91.4,19.69,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.48,226
"2013-09-11 20:50:00",498,1,91.4,19.58,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.46,226
"2013-09-11 21:00:00",499,1,91.4,19.49,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.43,226
"2013-09-11 21:10:00",500,1,91.5,19.43,0,0,0,0,0,"NAN","NAN","NAN",12.61,21.41,226
"2013-09-11 21:20:00",501,1,91.6,19.41,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.35,226
"2013-09-11 21:30:00",502,1,91.6,19.36,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.33,226
"2013-09-11 21:40:00",503,1,91.6,19.25,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.31,226
"2013-09-11 21:50:00",504,1,91.6,19.25,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.27,226
"2013-09-11 22:00:00",505,1,91.6,19.16,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.25,226
"2013-09-11 22:10:00",506,1,91.7,19.08,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.22,226
"2013-09-11 22:20:00",507,1,91.7,19.01,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.16,226
"2013-09-11 22:30:00",508,1,91.8,18.99,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.14,226
"2013-09-11 22:40:00",509,1,91.8,18.88,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.12,226
"2013-09-11 22:50:00",510,1,91.8,18.73,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.1,226
"2013-09-11 23:00:00",511,1,91.8,18.68,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.09,226
"2013-09-11 23:10:00",512,1,91.8,18.67,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.07,226
"2013-09-11 23:20:00",513,1,91.9,18.59,0,0,0,0,0,"NAN","NAN","NAN",12.6,21.02,226
"2013-09-11 23:30:00",514,1,91.9,18.51,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.99,226
"2013-09-11 23:40:00",515,1,92,18.35,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.99,226
"2013-09-11 23:50:00",516,1,91.9,18.29,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.96,226
"2013-09-12 00:00:00",517,1,91.9,18.29,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.95,226
"2013-09-12 00:10:00",518,1,92,17.96,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.93,226
"2013-09-12 00:20:00",519,1,92.1,17.35,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.89,226
"2013-09-12 00:30:00",520,1,92.1,16.85,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.87,226
"2013-09-12 00:40:00",521,1,92.1,16.46,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.85,226
"2013-09-12 00:50:00",522,1,92.1,16.18,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.83,226
"2013-09-12 01:00:00",523,1,92.1,15.95,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.83,226
"2013-09-12 01:10:00",524,1,92.1,15.75,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.8,226
"2013-09-12 01:20:00",525,1,92.2,15.62,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.75,226
"2013-09-12 01:30:00",526,1,92.2,15.5,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.72,226
"2013-09-12 01:40:00",527,1,92.2,15.36,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.72,226
"2013-09-12 01:50:00",528,1,92.2,15.2,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.71,226
"2013-09-12 02:00:00",529,1,92.2,15.11,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.69,226
"2013-09-12 02:10:00",530,1,92.3,14.99,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.67,226
"2013-09-12 02:20:00",531,1,92.4,14.92,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.62,226
"2013-09-12 02:30:00",532,1,92.4,14.86,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.61,226
"2013-09-12 02:40:00",533,1,92.4,14.79,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.59,226
"2013-09-12 02:50:00",534,1,92.4,14.66,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.58,226
"2013-09-12 03:00:00",535,1,92.4,14.59,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.56,226
"2013-09-12 03:10:00",536,1,92.4,14.55,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.55,226
"2013-09-12 03:20:00",537,1,92.5,14.52,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.51,226
"2013-09-12 03:30:00",538,1,92.5,14.48,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.5,226
"2013-09-12 03:40:00",539,1,92.5,14.43,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.48,226
"2013-09-12 03:50:00",540,1,92.4,14.31,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.48,226
"2013-09-12 04:00:00",541,1,92.5,14.21,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.46,226
"2013-09-12 04:10:00",542,1,92.5,14.11,0,0,0,0,0,"NAN","NAN","NAN",12.6,20.45,226
"2013-09-12 04:20:00",543,1,92.6,14.07,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.4,226
"2013-09-12 04:30:00",544,1,92.6,14.03,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.39,226
"2013-09-12 04:40:00",545,1,92.6,13.97,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.37,226
"2013-09-12 04:50:00",546,1,92.6,13.92,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.37,226
"2013-09-12 05:00:00",547,1,92.6,13.88,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.35,226
"2013-09-12 05:10:00",548,1,92.7,13.84,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.34,226
"2013-09-12 05:20:00",549,1,92.7,13.78,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.3,226
"2013-09-12 05:30:00",550,1,92.7,13.73,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.29,226
"2013-09-12 05:40:00",551,1,92.7,13.7,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.27,226
"2013-09-12 05:50:00",552,1,92.7,13.63,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.26,226
"2013-09-12 06:00:00",553,1,92.8,13.58,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.26,226
"2013-09-12 06:10:00",554,1,92.8,13.54,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.25,226
"2013-09-12 06:20:00",555,1,92.8,13.46,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.2,226
"2013-09-12 06:30:00",556,1,92.8,13.41,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.18,226
"2013-09-12 06:40:00",557,1,92.8,13.39,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.18,226
"2013-09-12 06:50:00",558,1,92.8,13.32,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.18,226
"2013-09-12 07:00:00",559,1,92.9,13.26,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.15,226
"2013-09-12 07:10:00",560,1,92.6,12.86,0,0,0,0,0,"NAN","NAN","NAN",12.59,20.07,226
"2013-09-12 07:20:00",561,1,92.7,12.55,0,0,0,0,0,"NAN","NAN","NAN",12.59,19.85,226
"2013-09-12 07:30:00",562,1,92.8,12.34,0,0,0,0,0,"NAN","NAN","NAN",12.59,19.61,226
"2013-09-12 07:40:00",563,1,92.9,12.48,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.4,226
"2013-09-12 07:50:00",564,1,93,12.49,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.22,226
"2013-09-12 08:00:00",565,1,92.9,12.54,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.09,226
"2013-09-12 08:10:00",566,1,93,12.99,0,0,0,0,0,"NAN","NAN","NAN",12.59,19.06,226
"2013-09-12 08:20:00",567,1,92.9,13.47,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.1,226
"2013-09-12 08:30:00",568,1,92.6,13.9,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.18,226
"2013-09-12 08:40:00",569,1,92.2,13.98,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.23,226
"2013-09-12 08:50:00",570,1,92.1,14.32,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.28,226
"2013-09-12 09:00:00",571,1,92,14.74,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.38,226
"2013-09-12 09:10:00",572,1,91.8,15.14,0,0,0,0,0,"NAN","NAN","NAN",12.59,19.48,226
"2013-09-12 09:20:00",573,1,91.7,15.46,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.57,226
"2013-09-12 09:30:00",574,1,91.4,15.74,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.66,226
"2013-09-12 09:40:00",575,1,91.3,16.03,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.77,226
"2013-09-12 09:50:00",576,1,91,15.89,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.78,226
"2013-09-12 10:00:00",577,1,91.3,15.74,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.67,226
"2013-09-12 10:10:00",578,1,91.6,15.93,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.67,226
"2013-09-12 10:20:00",579,1,91.6,16.23,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.69,226
"2013-09-12 10:30:00",580,1,91.5,16.54,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.75,226
"2013-09-12 10:40:00",581,1,91.3,16.81,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.84,226
"2013-09-12 10:50:00",582,1,91.1,17.1,0,0,0,0,0,"NAN","NAN","NAN",12.58,19.93,226
"2013-09-12 11:00:00",583,1,90.9,17.44,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.03,226
"2013-09-12 11:10:00",584,1,90.8,17.79,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.11,226
"2013-09-12 11:20:00",585,1,90.7,18.1,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.17,226
"2013-09-12 11:30:00",586,1,90.5,18.32,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.23,226
"2013-09-12 11:40:00",587,1,90.5,18.46,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.3,226
"2013-09-12 11:50:00",588,1,90.4,18.6,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.37,226
"2013-09-12 12:00:00",589,1,90.3,18.81,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.43,226
"2013-09-12 12:10:00",590,1,90.2,19.06,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.49,226
"2013-09-12 12:20:00",591,1,90.2,19.31,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.52,226
"2013-09-12 12:30:00",592,1,90.2,19.41,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.53,226
"2013-09-12 12:40:00",593,1,90.5,19.37,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.5,226
"2013-09-12 12:50:00",594,1,90.6,19.43,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.5,226
"2013-09-12 13:00:00",595,1,90.9,19.22,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.46,226
"2013-09-12 13:10:00",596,1,91.1,18.9,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.4,226
"2013-09-12 13:20:00",597,1,91.3,18.65,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.32,226
"2013-09-12 13:30:00",598,1,91.4,18.46,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.26,226
"2013-09-12 13:40:00",599,1,91.5,18.27,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.24,226
"2013-09-12 13:50:00",600,1,91.4,18.15,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.21,226
"2013-09-12 14:00:00",601,1,91.1,18.07,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.21,226
"2013-09-12 14:10:00",602,1,90.8,18.27,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.2,226
"2013-09-12 14:20:00",603,1,90.5,18.56,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.18,226
"2013-09-12 14:30:00",604,1,90.2,18.89,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.21,226
"2013-09-12 14:40:00",605,1,90,19.18,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.25,226
"2013-09-12 14:50:00",606,1,90,19.34,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.29,226
"2013-09-12 15:00:00",607,1,90.2,19.42,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.29,226
"2013-09-12 15:10:00",608,1,90.3,19.32,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.28,226
"2013-09-12 15:20:00",609,1,90.2,19.23,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.22,226
"2013-09-12 15:30:00",610,1,90.2,19.22,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.17,226
"2013-09-12 15:40:00",611,1,90.2,19.21,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.14,226
"2013-09-12 15:50:00",612,1,90.2,19.15,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.11,226
"2013-09-12 16:00:00",613,1,90.4,19.17,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.08,226
"2013-09-12 16:10:00",614,1,90.4,19.28,0,0,0,0,0,"NAN","NAN","NAN",12.58,20.08,226
"2013-09-12 16:20:00",615,1,90.5,19.44,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.08,226
"2013-09-12 16:30:00",616,1,90.4,19.68,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.1,226
"2013-09-12 16:40:00",617,1,90.3,19.9,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.15,226
"2013-09-12 16:50:00",618,1,90.1,20.03,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.2,226
"2013-09-12 17:00:00",619,1,90.1,20.11,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.25,226
"2013-09-12 17:10:00",620,1,90,20.2,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.28,226
"2013-09-12 17:20:00",621,1,90,20.29,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.29,226
"2013-09-12 17:30:00",622,1,89.9,20.27,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.29,226
"2013-09-12 17:40:00",623,1,90,20.15,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.3,226
"2013-09-12 17:50:00",624,1,90,20.09,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.31,226
"2013-09-12 18:00:00",625,1,90,20.04,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.33,226
"2013-09-12 18:10:00",626,1,90.1,19.62,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.28,226
"2013-09-12 18:20:00",627,1,90.7,19.07,0,0,0,0,0,"NAN","NAN","NAN",12.57,20.15,226
"2013-09-12 18:30:00",628,1,91.2,18.5,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.99,226
"2013-09-12 18:40:00",629,1,91.6,18.03,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.86,226
"2013-09-12 18:50:00",630,1,91.8,17.79,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.8,226
"2013-09-12 19:00:00",631,1,91.8,17.68,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.78,226
"2013-09-12 19:10:00",632,1,91.8,17.59,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.76,226
"2013-09-12 19:20:00",633,1,91.8,17.6,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.76,226
"2013-09-12 19:30:00",634,1,91.8,17.6,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.76,226
"2013-09-12 19:40:00",635,1,91.7,17.57,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.79,226
"2013-09-12 19:50:00",636,1,91.6,17.51,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.81,226
"2013-09-12 20:00:00",637,1,91.6,17.45,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.84,226
"2013-09-12 20:10:00",638,1,91.6,17.41,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.84,226
"2013-09-12 20:20:00",639,1,91.6,17.35,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.82,226
"2013-09-12 20:30:00",640,1,91.6,17.24,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.81,226
"2013-09-12 20:40:00",641,1,91.6,17.13,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.82,226
"2013-09-12 20:50:00",642,1,91.7,17.07,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.84,226
"2013-09-12 21:00:00",643,1,91.6,16.99,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.84,226
"2013-09-12 21:10:00",644,1,91.7,16.92,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.81,226
"2013-09-12 21:20:00",645,1,91.8,16.9,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.78,226
"2013-09-12 21:30:00",646,1,91.8,16.89,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.76,226
"2013-09-12 21:40:00",647,1,91.8,16.82,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.76,226
"2013-09-12 21:50:00",648,1,91.7,16.72,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.76,226
"2013-09-12 22:00:00",649,1,91.7,16.62,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.76,226
"2013-09-12 22:10:00",650,1,91.8,16.58,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.73,226
"2013-09-12 22:20:00",651,1,91.9,16.51,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.7,226
"2013-09-12 22:30:00",652,1,91.9,16.48,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.68,226
"2013-09-12 22:40:00",653,1,91.9,16.48,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.68,226
"2013-09-12 22:50:00",654,1,91.9,16.45,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.67,226
"2013-09-12 23:00:00",655,1,91.9,16.37,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.65,226
"2013-09-12 23:10:00",656,1,92,16.34,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.64,226
"2013-09-12 23:20:00",657,1,92.1,16.35,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.61,226
"2013-09-12 23:30:00",658,1,92,16.26,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.6,226
"2013-09-12 23:40:00",659,1,92,16.18,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.57,226
"2013-09-12 23:50:00",660,1,92,16.11,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.57,226
"2013-09-13 00:00:00",661,1,92,15.99,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.56,226
"2013-09-13 00:10:00",662,1,92.1,15.96,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.54,226
"2013-09-13 00:20:00",663,1,92.2,15.95,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.51,226
"2013-09-13 00:30:00",664,1,92.2,15.92,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.49,226
"2013-09-13 00:40:00",665,1,92.2,15.82,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.47,226
"2013-09-13 00:50:00",666,1,92.2,15.78,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.47,226
"2013-09-13 01:00:00",667,1,92.2,15.77,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.47,226
"2013-09-13 01:10:00",668,1,92.2,15.67,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.45,226
"2013-09-13 01:20:00",669,1,92.3,15.62,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.41,226
"2013-09-13 01:30:00",670,1,92.3,15.59,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.39,226
"2013-09-13 01:40:00",671,1,92.3,15.49,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.39,226
"2013-09-13 01:50:00",672,1,92.3,15.43,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.39,226
"2013-09-13 02:00:00",673,1,92.3,15.41,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.36,226
"2013-09-13 02:10:00",674,1,92.3,15.36,0,0,0,0,0,"NAN","NAN","NAN",12.57,19.35,226
"2013-09-13 02:20:00",675,1,92.4,15.34,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.32,226
"2013-09-13 02:30:00",676,1,92.4,15.3,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.28,226
"2013-09-13 02:40:00",677,1,92.3,15.27,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.27,226
"2013-09-13 02:50:00",678,1,92.3,15.19,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.26,226
"2013-09-13 03:00:00",679,1,92.4,15.14,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.26,226
"2013-09-13 03:10:00",680,1,92.4,15.08,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.25,226
"2013-09-13 03:20:00",681,1,92.4,15.02,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.21,226
"2013-09-13 03:30:00",682,1,92.5,14.99,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.19,226
"2013-09-13 03:40:00",683,1,92.5,14.92,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.18,226
"2013-09-13 03:50:00",684,1,92.5,14.91,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.18,226
"2013-09-13 04:00:00",685,1,92.5,14.9,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.18,226
"2013-09-13 04:10:00",686,1,92.5,14.87,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.17,226
"2013-09-13 04:20:00",687,1,92.6,14.83,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.13,226
"2013-09-13 04:30:00",688,1,92.5,14.81,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.1,226
"2013-09-13 04:40:00",689,1,92.6,14.8,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.1,226
"2013-09-13 04:50:00",690,1,92.6,14.81,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.1,226
"2013-09-13 05:00:00",691,1,92.6,14.76,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.1,226
"2013-09-13 05:10:00",692,1,92.6,14.74,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.09,226
"2013-09-13 05:20:00",693,1,92.7,14.68,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.06,226
"2013-09-13 05:30:00",694,1,92.7,14.65,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.06,226
"2013-09-13 05:40:00",695,1,92.7,14.59,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.05,226
"2013-09-13 05:50:00",696,1,92.7,14.52,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.03,226
"2013-09-13 06:00:00",697,1,92.6,14.43,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.02,226
"2013-09-13 06:10:00",698,1,92.7,14.34,0,0,0,0,0,"NAN","NAN","NAN",12.56,19.02,226
"2013-09-13 06:20:00",699,1,92.8,14.31,0,0,0,0,0,"NAN","NAN","NAN",12.56,18.99,226
"2013-09-13 06:30:00",700,1,92.7,14.3,0,0,0,0,0,"NAN","NAN","NAN",12.55,18.97,226
"2013-09-13 06:40:00",701,1,92.8,14.28,0,0,0,0,0,"NAN","NAN","NAN",12.55,18.98,226
"2013-09-13 06:50:00",702,1,92.7,14.3,0,0,0,0,0,"NAN","NAN","NAN",12.55,18.97,226
"2013-09-13 07:00:00",703,1,92.8,14.34,0,0,0,0,0,"NAN","NAN","NAN",12.55,18.97,226
"2013-09-13 07:10:00",704,1,92.8,14.38,0,0,0,0,0,"NAN","NAN","NAN",12.55,18.97,226
"2013-09-13 07:20:00",705,1,92.8,14.44,0,0,0,0,0,"NAN","NAN","NAN",12.55,18.97,226
"2013-09-13 07:30:00",706,1,92.7,14.66,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.01,226
"2013-09-13 07:40:00",707,1,92.6,14.79,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.06,226
"2013-09-13 07:50:00",708,1,92.4,14.97,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.12,226
