"2014-10-15 17:20:00",1,122,1,10,14.36,0,0,-4.534,0,0,0,0,0,0,0,0,0.071,93.2000,0,0
"2014-10-15 17:20:00",1,122,4,10,12.85,16.24,128
"2014-10-15 17:20:00",1,122,23,10,17.11
"2014-10-15 17:20:00",1,122,32,10,NAN
"2014-10-15 17:30:00",1,122,1,10,14.3,0,0,-4.535,0.25,159.9,0,0,0,0,0,0,0.25,94,0,0
"2014-10-15 17:30:00",1,122,4,10,12.84,16.07,128
"2014-10-15 17:30:00",1,122,23,10,18.09
"2014-10-15 17:30:00",1,122,32,10,NAN
"2014-10-15 17:40:00",1,122,1,10,14.39,0,0,-4.535,0.5,159.9,0,0,0,0,0,0,0.5,95.4,0,0
"2014-10-15 17:40:00",1,122,4,10,12.85,15.9,128
"2014-10-15 17:40:00",1,122,23,10,16.8
"2014-10-15 17:40:00",1,122,32,10,NAN
"2014-10-15 17:50:00",1,122,1,10,14.51,0,0,-4.535,0.5,162.1,0,0,0,0,0,0,0.5,93.4,0,0
"2014-10-15 17:50:00",1,122,4,10,12.85,15.75,128
"2014-10-15 17:50:00",1,122,23,10,17.55
"2014-10-15 17:50:00",1,122,32,10,NAN
"2014-10-15 18:00:00",1,122,1,10,14.32,0,0,-4.535,0.25,162.1,0,0,0,0,0,0,0.5,93.7000,0,0
"2014-10-15 18:00:00",1,122,4,10,12.85,15.63,128
"2014-10-15 18:00:00",1,122,1,60,93.7000,0,0
"2014-10-15 18:00:00",1,122,22,60,0.218,0.307,0.253,520.1,594.6,550
"2014-10-15 18:00:00",1,122,23,10,17.93
"2014-10-15 18:00:00",1,122,31,60,0,0
"2014-10-15 18:00:00",1,122,32,10,NAN
"2014-10-15 18:10:00",1,122,1,10,14,0,0,-4.535,0,0,0,0,0,0,0,0,0.25,95.3,0,0
"2014-10-15 18:10:00",1,122,4,10,12.84,15.51,128
"2014-10-15 18:10:00",1,122,23,10,16.94
"2014-10-15 18:10:00",1,122,32,10,NAN
"2014-10-15 18:20:00",1,122,1,10,14.17,0,0,-4.535,0,0,0,0,0,0,0,0,0,94.8,0,0
"2014-10-15 18:20:00",1,122,4,10,12.84,15.41,128
"2014-10-15 18:20:00",1,122,23,10,14.32
"2014-10-15 18:20:00",1,122,32,10,NAN
"2014-10-15 18:30:00",1,122,1,10,14.05,0,0,-4.535,0,0,0,0,0,0,0,0,0,96.1,0,0
"2014-10-15 18:30:00",1,122,4,10,12.84,15.31,128
"2014-10-15 18:30:00",1,122,23,10,12.01
"2014-10-15 18:30:00",1,122,32,10,NAN
